Sample in Buffer,Sample in Window,TRIGGER,design_1_i/axis_data_fifo_0_m_axis_tvalid,design_1_i/sticky_bit_0_signal_out,design_1_i/axis_data_fifo_0_m_axis_tdata[31:0],design_1_i/util_vector_logic_0_Res
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX
64708,64708,0,1,1,00eaffed,1
64709,64709,0,1,1,00b6fe7a,1
64710,64710,0,1,1,ffe5fe6f,1
64711,64711,0,1,1,fe19fcda,1
64712,64712,0,1,1,00670152,1
64713,64713,0,1,1,01bcffde,1
64714,64714,0,1,1,018dffb5,1
64715,64715,0,1,1,00cafd62,1
64716,64716,0,1,1,feac0173,1
64717,64717,0,1,1,011001b9,1
64718,64718,0,1,1,01900173,1
64719,64719,0,1,1,0202feaf,1
64720,64720,0,1,1,fe3eff75,1
64721,64721,0,1,1,fef1013c,1
64722,64722,0,1,1,ffda0235,1
64723,64723,0,1,1,01460108,1
64724,64724,0,1,1,ffb5fe63,1
64725,64725,0,1,1,fe6cffad,1
64726,64726,0,1,1,fe3a018b,1
64727,64727,0,1,1,ff0d016d,1
64728,64728,0,1,1,00cbff35,1
64729,64729,0,1,1,ff89fe8e,1
64730,64730,0,1,1,fe16ff4c,1
64731,64731,0,1,1,fdb1ff55,1
64732,64732,0,1,1,014c0015,1
64733,64733,0,1,1,00ebfe71,1
64734,64734,0,1,1,000afe50,1
64735,64735,0,1,1,fe0efd89,1
64736,64736,0,1,1,00760169,1
64737,64737,0,1,1,01fb0021,1
64738,64738,0,1,1,01c6ff97,1
64739,64739,0,1,1,0090fcc1,1
64740,64740,0,1,1,fee60128,1
64741,64741,0,1,1,00cb01da,1
64742,64742,0,1,1,019101c0,1
64743,64743,0,1,1,0260fe7e,1
64744,64744,0,1,1,feabff58,1
64745,64745,0,1,1,fea90144,1
64746,64746,0,1,1,ff34027a,1
64747,64747,0,1,1,014a0122,1
64748,64748,0,1,1,0060ff33,1
64749,64749,0,1,1,fe8bff7d,1
64750,64750,0,1,1,fde20120,1
64751,64751,0,1,1,ff660118,1
64752,64752,0,1,1,007efffa,1
64753,64753,0,1,1,ff69fedd,1
64754,64754,0,1,1,fdf4ff0e,1
64755,64755,0,1,1,fd78ff99,1
64756,64756,0,1,1,0095003a,1
64757,64757,0,1,1,008ffe4f,1
64758,64758,0,1,1,ffc4fe10,1
64759,64759,0,1,1,fe9cfcd9,1
64760,64760,0,1,1,003e013e,1
64761,64761,0,1,1,01d6006e,1
64762,64762,0,1,1,021fff5f,1
64763,64763,0,1,1,0162fcb1,1
64764,64764,0,1,1,ff380128,1
64765,64765,0,1,1,0028016a,1
64766,64766,0,1,1,013901c8,1
64767,64767,0,1,1,0294fecf,1
64768,64768,0,1,1,feb0000b,1
64769,64769,0,1,1,fee9009b,1
64770,64770,0,1,1,ff7a0210,1
64771,64771,0,1,1,01f30104,1
64772,64772,0,1,1,ff03ffc8,1
64773,64773,0,1,1,feb5ff9a,1
64774,64774,0,1,1,fdf000f5,1
64775,64775,0,1,1,ff74018e,1
64776,64776,0,1,1,ff7bfefc,1
64777,64777,0,1,1,ff4dfe37,1
64778,64778,0,1,1,fe71fec1,1
64779,64779,0,1,1,fdcfff8c,1
64780,64780,0,1,1,0096ff09,1
64781,64781,0,1,1,00f9fe41,1
64782,64782,0,1,1,0094fe8d,1
64783,64783,0,1,1,ff1ffd68,1
64784,64784,0,1,1,00d800dc,1
64785,64785,0,1,1,01d9000b,1
64786,64786,0,1,1,0190005c,1
64787,64787,0,1,1,013ffd46,1
64788,64788,0,1,1,ff85013a,1
64789,64789,0,1,1,00de0153,1
64790,64790,0,1,1,00f801b0,1
64791,64791,0,1,1,02b8fedf,1
64792,64792,0,1,1,feb90066,1
64793,64793,0,1,1,ff9200ec,1
64794,64794,0,1,1,ff410202,1
64795,64795,0,1,1,01cf0130,1
64796,64796,0,1,1,fea1ff6b,1
64797,64797,0,1,1,fefb0017,1
64798,64798,0,1,1,fe1c00ef,1
64799,64799,0,1,1,ff460115,1
64800,64800,0,1,1,ffaefe85,1
64801,64801,0,1,1,ff5bfea1,1
64802,64802,0,1,1,fe43ff3b,1
64803,64803,0,1,1,fe5dff37,1
64804,64804,0,1,1,0109feeb,1
64805,64805,0,1,1,00f2fe57,1
64806,64806,0,1,1,ffb8feaa,1
64807,64807,0,1,1,ff34fdab,1
64808,64808,0,1,1,013c0092,1
64809,64809,0,1,1,01fc0004,1
64810,64810,0,1,1,0103ffa5,1
64811,64811,0,1,1,015ffd3a,1
64812,64812,0,1,1,ffdc019c,1
64813,64813,0,1,1,010d017b,1
64814,64814,0,1,1,00c80192,1
64815,64815,0,1,1,02dfff2c,1
64816,64816,0,1,1,fe5500bb,1
64817,64817,0,1,1,ff8701ad,1
64818,64818,0,1,1,ff2801b4,1
64819,64819,0,1,1,01a50118,1
64820,64820,0,1,1,feafff07,1
64821,64821,0,1,1,fe9f008a,1
64822,64822,0,1,1,fe0d00de,1
64823,64823,0,1,1,ffed00e9,1
64824,64824,0,1,1,fff2fe2a,1
64825,64825,0,1,1,fea6feec,1
64826,64826,0,1,1,fdc9ff11,1
64827,64827,0,1,1,fe6fffac,1
64828,64828,0,1,1,018cff45,1
64829,64829,0,1,1,00a8fe17,1
64830,64830,0,1,1,ffa1fde0,1
64831,64831,0,1,1,ffc6fd50,1
64832,64832,0,1,1,01730141,1
64833,64833,0,1,1,021b000c,1
64834,64834,0,1,1,019dff1e,1
64835,64835,0,1,1,01f2fd7e,1
64836,64836,0,1,1,ff4a01a8,1
64837,64837,0,1,1,00930181,1
64838,64838,0,1,1,00b8012c,1
64839,64839,0,1,1,02c0ff9c,1
64840,64840,0,1,1,fe620095,1
64841,64841,0,1,1,ff34016a,1
64842,64842,0,1,1,ffc80193,1
64843,64843,0,1,1,020e0100,1
64844,64844,0,1,1,fe83ff5d,1
64845,64845,0,1,1,fe640063,1
64846,64846,0,1,1,fe5700d9,1
64847,64847,0,1,1,00430136,1
64848,64848,0,1,1,ffd3fe43,1
64849,64849,0,1,1,fe74fe07,1
64850,64850,0,1,1,fdecfeee,1
64851,64851,0,1,1,febcffdb,1
64852,64852,0,1,1,00d9ff61,1
64853,64853,0,1,1,00eefe17,1
64854,64854,0,1,1,0026fe47,1
64855,64855,0,1,1,0037fe61,1
64856,64856,0,1,1,013900c6,1
64857,64857,0,1,1,021bff9d,1
64858,64858,0,1,1,01b3ff71,1
64859,64859,0,1,1,0197fde2,1
64860,64860,0,1,1,ffa10142,1
64861,64861,0,1,1,01210110,1
64862,64862,0,1,1,00d80142,1
64863,64863,0,1,1,0284ffe0,1
64864,64864,0,1,1,fe3600eb,1
64865,64865,0,1,1,ffb301ab,1
64866,64866,0,1,1,ffba022f,1
64867,64867,0,1,1,01e60149,1
64868,64868,0,1,1,fe41feaa,1
64869,64869,0,1,1,fe69003b,1
64870,64870,0,1,1,fdf60115,1
64871,64871,0,1,1,ffc5011c,1
64872,64872,0,1,1,fffafe11,1
64873,64873,0,1,1,ff09fe13,1
64874,64874,0,1,1,fd81ff05,1
64875,64875,0,1,1,ff1cffc0,1
64876,64876,0,1,1,00aeff17,1
64877,64877,0,1,1,012dfe81,1
64878,64878,0,1,1,ffb2fe6e,1
64879,64879,0,1,1,0030fead,1
64880,64880,0,1,1,01a6ffdf,1
64881,64881,0,1,1,0258ff8f,1
64882,64882,0,1,1,00c7fefa,1
64883,64883,0,1,1,011dfe1f,1
64884,64884,0,1,1,0033017c,1
64885,64885,0,1,1,019801d4,1
64886,64886,0,1,1,00fe00f1,1
64887,64887,0,1,1,026dff5d,1
64888,64888,0,1,1,fe6400d1,1
64889,64889,0,1,1,ff2a0201,1
64890,64890,0,1,1,ff150204,1
64891,64891,0,1,1,023700cc,1
64892,64892,0,1,1,fec4ff20,1
64893,64893,0,1,1,fe92005b,1
64894,64894,0,1,1,fdac0089,1
64895,64895,0,1,1,00c70110,1
64896,64896,0,1,1,ff37fe32,1
64897,64897,0,1,1,fe9afee9,1
64898,64898,0,1,1,fd4dfeae,1
64899,64899,0,1,1,ffa900ac,1
64900,64900,0,1,1,0195fe10,1
64901,64901,0,1,1,00d6fe1c,1
64902,64902,0,1,1,ffcbfd09,1
64903,64903,0,1,1,ffe2fe50,1
64904,64904,0,1,1,02570105,1
64905,64905,0,1,1,024dffe8,1
64906,64906,0,1,1,01b0fefd,1
64907,64907,0,1,1,0200fe88,1
64908,64908,0,1,1,ffb4020a,1
64909,64909,0,1,1,00f701a9,1
64910,64910,0,1,1,00a600c6,1
64911,64911,0,1,1,0274fff6,1
64912,64912,0,1,1,fe000155,1
64913,64913,0,1,1,ffac020b,1
64914,64914,0,1,1,ffc4011b,1
64915,64915,0,1,1,02d600f5,1
64916,64916,0,1,1,fd8dfe6c,1
64917,64917,0,1,1,fd940092,1
64918,64918,0,1,1,fdcc0082,1
64919,64919,0,1,1,00b902af,1
64920,64920,0,1,1,0033fd20,1
64921,64921,0,1,1,fecffde2,1
64922,64922,0,1,1,fe7afdd8,1
64923,64923,0,1,1,ff14005f,1
64924,64924,0,1,1,01e9feca,1
64925,64925,0,1,1,012bfe36,1
64926,64926,0,1,1,0059fe5d,1
64927,64927,0,1,1,0084ff81,1
64928,64928,0,1,1,023100b5,1
64929,64929,0,1,1,0267ffb4,1
64930,64930,0,1,1,0115fe8c,1
64931,64931,0,1,1,009bff24,1
64932,64932,0,1,1,ffdf026f,1
64933,64933,0,1,1,014d0241,1
64934,64934,0,1,1,01a400d1,1
64935,64935,0,1,1,02cf0000,1
64936,64936,0,1,1,fd6e0098,1
64937,64937,0,1,1,fea50205,1
64938,64938,0,1,1,ff6201ac,1
64939,64939,0,1,1,01de01e7,1
64940,64940,0,1,1,feb3fe1c,1
64941,64941,0,1,1,fdfaffa3,1
64942,64942,0,1,1,fe60fffb,1
64943,64943,0,1,1,003401d6,1
64944,64944,0,1,1,0037fdab,1
64945,64945,0,1,1,ff1efe61,1
64946,64946,0,1,1,fe83fecd,1
64947,64947,0,1,1,ff30014f,1
64948,64948,0,1,1,023fff04,1
64949,64949,0,1,1,0127fe36,1
64950,64950,0,1,1,0006fdee,1
64951,64951,0,1,1,ff30ff3a,1
64952,64952,0,1,1,01bc017f,1
64953,64953,0,1,1,025cfff5,1
64954,64954,0,1,1,018cfef7,1
64955,64955,0,1,1,0138feb5,1
64956,64956,0,1,1,ff420227,1
64957,64957,0,1,1,010b01e4,1
64958,64958,0,1,1,00fd00f4,1
64959,64959,0,1,1,0221005f,1
64960,64960,0,1,1,fdcf001d,1
64961,64961,0,1,1,ff2f01f2,1
64962,64962,0,1,1,ffc40142,1
64963,64963,0,1,1,01630160,1
64964,64964,0,1,1,ff05fe42,1
64965,64965,0,1,1,fdfcffe2,1
64966,64966,0,1,1,fe250075,1
64967,64967,0,1,1,002301a5,1
64968,64968,0,1,1,0033fdea,1
64969,64969,0,1,1,fefffe4f,1
64970,64970,0,1,1,fdf3fe97,1
64971,64971,0,1,1,ff4e00d8,1
64972,64972,0,1,1,020bff17,1
64973,64973,0,1,1,0195fe28,1
64974,64974,0,1,1,fff4fd46,1
64975,64975,0,1,1,ff9eff31,1
64976,64976,0,1,1,01690105,1
64977,64977,0,1,1,0223008d,1
64978,64978,0,1,1,0175fec1,1
64979,64979,0,1,1,00f8ff4d,1
64980,64980,0,1,1,ffb601e0,1
64981,64981,0,1,1,00ee0224,1
64982,64982,0,1,1,018d006c,1
64983,64983,0,1,1,0261ffdb,1
64984,64984,0,1,1,fe0b00a6,1
64985,64985,0,1,1,fedc022a,1
64986,64986,0,1,1,000b01b5,1
64987,64987,0,1,1,025601b5,1
64988,64988,0,1,1,fe77fe19,1
64989,64989,0,1,1,fd8eff93,1
64990,64990,0,1,1,fd4affe6,1
64991,64991,0,1,1,ffce02cc,1
64992,64992,0,1,1,0099fdf5,1
64993,64993,0,1,1,ffa0fe2f,1
64994,64994,0,1,1,ff1afd78,1
64995,64995,0,1,1,feed00b4,1
64996,64996,0,1,1,01c5fee0,1
64997,64997,0,1,1,012dfe86,1
64998,64998,0,1,1,00d7fd81,1
64999,64999,0,1,1,ff97ffb9,1
65000,65000,0,1,1,0241010a,1
65001,65001,0,1,1,02220040,1
65002,65002,0,1,1,0272ff28,1
65003,65003,0,1,1,0127ff57,1
65004,65004,0,1,1,ff7a026e,1
65005,65005,0,1,1,00bf02bd,1
65006,65006,0,1,1,017301af,1
65007,65007,0,1,1,02290152,1
65008,65008,0,1,1,fdbf0032,1
65009,65009,0,1,1,fdf10163,1
65010,65010,0,1,1,fec30132,1
65011,65011,0,1,1,004e0225,1
65012,65012,0,1,1,fe6ffe3d,1
65013,65013,0,1,1,fe1dff42,1
65014,65014,0,1,1,fe60ff1c,1
65015,65015,0,1,1,ff5301d9,1
65016,65016,0,1,1,0096fd3a,1
65017,65017,0,1,1,ff91fde9,1
65018,65018,0,1,1,ffe3fde6,1
65019,65019,0,1,1,fede0051,1
65020,65020,0,1,1,02f7feef,1
65021,65021,0,1,1,021bfe7c,1
65022,65022,0,1,1,01d1fe43,1
65023,65023,0,1,1,ffebff6b,1
65024,65024,0,1,1,020f01c4,1
65025,65025,0,1,1,02290152,1
65026,65026,0,1,1,01c9010b,1
65027,65027,0,1,1,00ea0097,1
65028,65028,0,1,1,ff65024a,1
65029,65029,0,1,1,fffb0296,1
65030,65030,0,1,1,ffa10138,1
65031,65031,0,1,1,001d0121,1
65032,65032,0,1,1,fde60029,1
65033,65033,0,1,1,fdfa0118,1
65034,65034,0,1,1,feda0002,1
65035,65035,0,1,1,ffcc00ed,1
65036,65036,0,1,1,ff06fe44,1
65037,65037,0,1,1,fe44ff2d,1
65038,65038,0,1,1,ff32fed0,1
65039,65039,0,1,1,ff86007d,1
65040,65040,0,1,1,0140fe18,1
65041,65041,0,1,1,ffe7fe09,1
65042,65042,0,1,1,0067fe7d,1
65043,65043,0,1,1,00240012,1
65044,65044,0,1,1,023e001b,1
65045,65045,0,1,1,01bfff65,1
65046,65046,0,1,1,014bff82,1
65047,65047,0,1,1,004300d8,1
65048,65048,0,1,1,011401e9,1
65049,65049,0,1,1,00fb016a,1
65050,65050,0,1,1,00b30053,1
65051,65051,0,1,1,ff9b0086,1
65052,65052,0,1,1,ff3601c1,1
65053,65053,0,1,1,ff8f0156,1
65054,65054,0,1,1,00210018,1
65055,65055,0,1,1,ffe60006,1
65056,65056,0,1,1,fdbe0047,1
65057,65057,0,1,1,feb400b2,1
65058,65058,0,1,1,ffccffee,1
65059,65059,0,1,1,00890042,1
65060,65060,0,1,1,fee1fdec,1
65061,65061,0,1,1,feadff20,1
65062,65062,0,1,1,ffc4ff4c,1
65063,65063,0,1,1,00370100,1
65064,65064,0,1,1,015efe43,1
65065,65065,0,1,1,0017fe69,1
65066,65066,0,1,1,006aff38,1
65067,65067,0,1,1,ffdd00cc,1
65068,65068,0,1,1,01ec0021,1
65069,65069,0,1,1,015bff6b,1
65070,65070,0,1,1,0082ff77,1
65071,65071,0,1,1,ff8600d5,1
65072,65072,0,1,1,00af01aa,1
65073,65073,0,1,1,01050130,1
65074,65074,0,1,1,009effdb,1
65075,65075,0,1,1,ff8b003c,1
65076,65076,0,1,1,fecb013b,1
65077,65077,0,1,1,ff740162,1
65078,65078,0,1,1,008effda,1
65079,65079,0,1,1,0022ffe9,1
65080,65080,0,1,1,fe49ff44,1
65081,65081,0,1,1,fe78003a,1
65082,65082,0,1,1,003c0004,1
65083,65083,0,1,1,004e00bd,1
65084,65084,0,1,1,ffe2fe89,1
65085,65085,0,1,1,ff74fed8,1
65086,65086,0,1,1,003fffc8,1
65087,65087,0,1,1,006600e6,1
65088,65088,0,1,1,00b5fe88,1
65089,65089,0,1,1,0084ff0c,1
65090,65090,0,1,1,0048ff98,1
65091,65091,0,1,1,ff870187,1
65092,65092,0,1,1,01e3ffa4,1
65093,65093,0,1,1,0128ffea,1
65094,65094,0,1,1,0093ffbb,1
65095,65095,0,1,1,fec800e7,1
65096,65096,0,1,1,011f0136,1
65097,65097,0,1,1,00810138,1
65098,65098,0,1,1,0093004e,1
65099,65099,0,1,1,fede0012,1
65100,65100,0,1,1,ff9d0143,1
65101,65101,0,1,1,ff6900cf,1
65102,65102,0,1,1,000fffdb,1
65103,65103,0,1,1,ff60ff65,1
65104,65104,0,1,1,fee00011,1
65105,65105,0,1,1,ff350065,1
65106,65106,0,1,1,0067ffdd,1
65107,65107,0,1,1,009afff6,1
65108,65108,0,1,1,ff96fee8,1
65109,65109,0,1,1,ff54ff9c,1
65110,65110,0,1,1,002afff4,1
65111,65111,0,1,1,004c00dd,1
65112,65112,0,1,1,00edfe96,1
65113,65113,0,1,1,ffdeff4b,1
65114,65114,0,1,1,003fffb7,1
65115,65115,0,1,1,ff6700ea,1
65116,65116,0,1,1,0207005b,1
65117,65117,0,1,1,00c8ffd8,1
65118,65118,0,1,1,0091ffdf,1
65119,65119,0,1,1,ff0e0090,1
65120,65120,0,1,1,00ea01cf,1
65121,65121,0,1,1,001e00b5,1
65122,65122,0,1,1,002cffdc,1
65123,65123,0,1,1,febbffaa,1
65124,65124,0,1,1,ff4b018f,1
65125,65125,0,1,1,ff88007e,1
65126,65126,0,1,1,007fff85,1
65127,65127,0,1,1,ffa4ff58,1
65128,65128,0,1,1,fdf3005a,1
65129,65129,0,1,1,ff05004d,1
65130,65130,0,1,1,00c20026,1
65131,65131,0,1,1,00a8ffbb,1
65132,65132,0,1,1,ff12fe21,1
65133,65133,0,1,1,ff2fff12,1
65134,65134,0,1,1,005d0006,1
65135,65135,0,1,1,004400cc,1
65136,65136,0,1,1,0151fe96,1
65137,65137,0,1,1,0058fee7,1
65138,65138,0,1,1,0081000c,1
65139,65139,0,1,1,ffa60126,1
65140,65140,0,1,1,01990057,1
65141,65141,0,1,1,00e20005,1
65142,65142,0,1,1,001c0065,1
65143,65143,0,1,1,ff1400ca,1
65144,65144,0,1,1,00cf01f8,1
65145,65145,0,1,1,008300cf,1
65146,65146,0,1,1,0016ffca,1
65147,65147,0,1,1,feadff6b,1
65148,65148,0,1,1,fe42013d,1
65149,65149,0,1,1,ff4000ab,1
65150,65150,0,1,1,006dffb8,1
65151,65151,0,1,1,ffbfff1c,1
65152,65152,0,1,1,fe5eff11,1
65153,65153,0,1,1,ff1fffc9,1
65154,65154,0,1,1,00d7fff4,1
65155,65155,0,1,1,00d3ffa3,1
65156,65156,0,1,1,001bfe69,1
65157,65157,0,1,1,ffe9ff30,1
65158,65158,0,1,1,00db0054,1
65159,65159,0,1,1,00ab00c9,1
65160,65160,0,1,1,014cfe8e,1
65161,65161,0,1,1,0063ff41,1
65162,65162,0,1,1,fffa0073,1
65163,65163,0,1,1,ff44018e,1
65164,65164,0,1,1,01f300dd,1
65165,65165,0,1,1,010d007a,1
65166,65166,0,1,1,003a0069,1
65167,65167,0,1,1,fecc007e,1
65168,65168,0,1,1,ffdc01f7,1
65169,65169,0,1,1,ffd10112,1
65170,65170,0,1,1,ffc6001f,1
65171,65171,0,1,1,fea0ffd3,1
65172,65172,0,1,1,fed1007d,1
65173,65173,0,1,1,ff1e0042,1
65174,65174,0,1,1,0032ff53,1
65175,65175,0,1,1,ff4bfeae,1
65176,65176,0,1,1,fedbff50,1
65177,65177,0,1,1,ff55ffc3,1
65178,65178,0,1,1,00f0000e,1
65179,65179,0,1,1,00deff6e,1
65180,65180,0,1,1,003dfe6e,1
65181,65181,0,1,1,ffebff3c,1
65182,65182,0,1,1,00a70042,1
65183,65183,0,1,1,005c0077,1
65184,65184,0,1,1,017bff9a,1
65185,65185,0,1,1,009affce,1
65186,65186,0,1,1,007200d2,1
65187,65187,0,1,1,fffa0108,1
65188,65188,0,1,1,010d00c9,1
65189,65189,0,1,1,00510084,1
65190,65190,0,1,1,ff6d0070,1
65191,65191,0,1,1,fe9f0110,1
65192,65192,0,1,1,fffc0141,1
65193,65193,0,1,1,ff8800aa,1
65194,65194,0,1,1,ffc5ff54,1
65195,65195,0,1,1,fe4dff28,1
65196,65196,0,1,1,ff0b005d,1
65197,65197,0,1,1,ff1a0017,1
65198,65198,0,1,1,00dcff8b,1
65199,65199,0,1,1,ffb6fe8b,1
65200,65200,0,1,1,ff8aff59,1
65201,65201,0,1,1,ff7eff59,1
65202,65202,0,1,1,00f30047,1
65203,65203,0,1,1,012aff22,1
65204,65204,0,1,1,0043ff48,1
65205,65205,0,1,1,0017ff7d,1
65206,65206,0,1,1,009b00a9,1
65207,65207,0,1,1,00f80113,1
65208,65208,0,1,1,0125000c,1
65209,65209,0,1,1,0056000e,1
65210,65210,0,1,1,003800b6,1
65211,65211,0,1,1,ff7d014d,1
65212,65212,0,1,1,00a200da,1
65213,65213,0,1,1,ffc9004b,1
65214,65214,0,1,1,ffb6002e,1
65215,65215,0,1,1,fe660093,1
65216,65216,0,1,1,ff96014c,1
65217,65217,0,1,1,ff5d0000,1
65218,65218,0,1,1,0021ffe8,1
65219,65219,0,1,1,fe95feea,1
65220,65220,0,1,1,fea30029,1
65221,65221,0,1,1,ff5aff77,1
65222,65222,0,1,1,00920007,1
65223,65223,0,1,1,003dfeb8,1
65224,65224,0,1,1,ff7eff1f,1
65225,65225,0,1,1,001bff09,1
65226,65226,0,1,1,00e40041,1
65227,65227,0,1,1,00f1ffbe,1
65228,65228,0,1,1,0029ff1b,1
65229,65229,0,1,1,0074ffc3,1
65230,65230,0,1,1,00a90108,1
65231,65231,0,1,1,009600ee,1
65232,65232,0,1,1,0158ff78,1
65233,65233,0,1,1,00a2ffb5,1
65234,65234,0,1,1,ffd200eb,1
65235,65235,0,1,1,ff2000c4,1
65236,65236,0,1,1,00cd0132,1
65237,65237,0,1,1,004d00cb,1
65238,65238,0,1,1,ff9d00c2,1
65239,65239,0,1,1,feab001c,1
65240,65240,0,1,1,ff1d00f0,1
65241,65241,0,1,1,ff3e007f,1
65242,65242,0,1,1,ff280004,1
65243,65243,0,1,1,feeeff48,1
65244,65244,0,1,1,ff27fff3,1
65245,65245,0,1,1,ff59ff9f,1
65246,65246,0,1,1,004dff7a,1
65247,65247,0,1,1,0024fe70,1
65248,65248,0,1,1,ff98fed1,1
65249,65249,0,1,1,ffd2ff0c,1
65250,65250,0,1,1,008dffff,1
65251,65251,0,1,1,0115ffd5,1
65252,65252,0,1,1,014fff53,1
65253,65253,0,1,1,00f1ff81,1
65254,65254,0,1,1,00e6006c,1
65255,65255,0,1,1,008f0071,1
65256,65256,0,1,1,00fa00c6,1
65257,65257,0,1,1,00b900ea,1
65258,65258,0,1,1,006f015d,1
65259,65259,0,1,1,ffe000f5,1
65260,65260,0,1,1,00270131,1
65261,65261,0,1,1,ff3500b6,1
65262,65262,0,1,1,fee8010e,1
65263,65263,0,1,1,fe9e00b5,1
65264,65264,0,1,1,febf009f,1
65265,65265,0,1,1,fed3000a,1
65266,65266,0,1,1,ff0cffc0,1
65267,65267,0,1,1,fe89ff51,1
65268,65268,0,1,1,ff39ff20,1
65269,65269,0,1,1,ff60fecd,1
65270,65270,0,1,1,ffffff06,1
65271,65271,0,1,1,ffabfe43,1
65272,65272,0,1,1,008fff62,1
65273,65273,0,1,1,00d1ff13,1
65274,65274,0,1,1,015cffce,1
65275,65275,0,1,1,0127ff04,1
65276,65276,0,1,1,00b10034,1
65277,65277,0,1,1,00c50061,1
65278,65278,0,1,1,00d70185,1
65279,65279,0,1,1,011c0095,1
65280,65280,0,1,1,007700ef,1
65281,65281,0,1,1,000500d0,1
65282,65282,0,1,1,ff7f0160,1
65283,65283,0,1,1,ffe0010e,1
65284,65284,0,1,1,ff2000c2,1
65285,65285,0,1,1,ff1a0053,1
65286,65286,0,1,1,fe860066,1
65287,65287,0,1,1,fe7e00b5,1
65288,65288,0,1,1,ff39ffa6,1
65289,65289,0,1,1,fefcff77,1
65290,65290,0,1,1,ff53feeb,1
65291,65291,0,1,1,fe56fe75,1
65292,65292,0,1,1,ffafff63,1
65293,65293,0,1,1,ffc8fea9,1
65294,65294,0,1,1,00c7ff59,1
65295,65295,0,1,1,00ecfe00,1
65296,65296,0,1,1,0089ff5a,1
65297,65297,0,1,1,00f0ff1f,1
65298,65298,0,1,1,013b004b,1
65299,65299,0,1,1,01800004,1
65300,65300,0,1,1,00830040,1
65301,65301,0,1,1,00e30055,1
65302,65302,0,1,1,00a0018f,1
65303,65303,0,1,1,00bc010a,1
65304,65304,0,1,1,00330025,1
65305,65305,0,1,1,fff300ab,1
65306,65306,0,1,1,ff29016e,1
65307,65307,0,1,1,ff230156,1
65308,65308,0,1,1,ffce00c4,1
65309,65309,0,1,1,ff660055,1
65310,65310,0,1,1,feab0049,1
65311,65311,0,1,1,fe3fff9a,1
65312,65312,0,1,1,ff27ffb8,1
65313,65313,0,1,1,ff0fff82,1
65314,65314,0,1,1,ff55ff5d,1
65315,65315,0,1,1,ff5cfe66,1
65316,65316,0,1,1,fffeff5d,1
65317,65317,0,1,1,0025fed8,1
65318,65318,0,1,1,0086ff50,1
65319,65319,0,1,1,00d9fe97,1
65320,65320,0,1,1,007dffaf,1
65321,65321,0,1,1,00f3ff7f,1
65322,65322,0,1,1,00ce0078,1
65323,65323,0,1,1,0137ffe0,1
65324,65324,0,1,1,00e5002e,1
65325,65325,0,1,1,00d0004a,1
65326,65326,0,1,1,0025011e,1
65327,65327,0,1,1,00880082,1
65328,65328,0,1,1,00040107,1
65329,65329,0,1,1,002a00c5,1
65330,65330,0,1,1,ff3200ff,1
65331,65331,0,1,1,ffc400c8,1
65332,65332,0,1,1,ff310038,1
65333,65333,0,1,1,ff2b00bc,1
65334,65334,0,1,1,fed20018,1
65335,65335,0,1,1,fef3ffe4,1
65336,65336,0,1,1,ffb3ff91,1
65337,65337,0,1,1,febeff63,1
65338,65338,0,1,1,ff4aff7e,1
65339,65339,0,1,1,ff92fe9a,1
65340,65340,0,1,1,0035ff79,1
65341,65341,0,1,1,0008fe79,1
65342,65342,0,1,1,ffedff22,1
65343,65343,0,1,1,00bbfee1,1
65344,65344,0,1,1,0096000c,1
65345,65345,0,1,1,0169ff6b,1
65346,65346,0,1,1,012effb1,1
65347,65347,0,1,1,0158ff9f,1
65348,65348,0,1,1,00370033,1
65349,65349,0,1,1,00be00c3,1
65350,65350,0,1,1,008b0150,1
65351,65351,0,1,1,010800e7,1
65352,65352,0,1,1,004000af,1
65353,65353,0,1,1,ffe500d5,1
65354,65354,0,1,1,ff3200f5,1
65355,65355,0,1,1,ffb600eb,1
65356,65356,0,1,1,ff420065,1
65357,65357,0,1,1,fecd006c,1
65358,65358,0,1,1,fed20049,1
65359,65359,0,1,1,ff5cffff,1
65360,65360,0,1,1,ffaaffb5,1
65361,65361,0,1,1,ff12feca,1
65362,65362,0,1,1,fef2fef2,1
65363,65363,0,1,1,ff8aff1b,1
65364,65364,0,1,1,ffafff8e,1
65365,65365,0,1,1,007ffed6,1
65366,65366,0,1,1,00e9fef1,1
65367,65367,0,1,1,00ddff0c,1
65368,65368,0,1,1,008aff7d,1
65369,65369,0,1,1,0123ffa1,1
65370,65370,0,1,1,012f0085,1
65371,65371,0,1,1,015d002a,1
65372,65372,0,1,1,00cf007e,1
65373,65373,0,1,1,00fe0097,1
65374,65374,0,1,1,0069015b,1
65375,65375,0,1,1,00ca00f0,1
65376,65376,0,1,1,fff000b0,1
65377,65377,0,1,1,ffdd00f5,1
65378,65378,0,1,1,feea013c,1
65379,65379,0,1,1,ff5a0149,1
65380,65380,0,1,1,ff550090,1
65381,65381,0,1,1,feed006e,1
65382,65382,0,1,1,fea80029,1
65383,65383,0,1,1,fedcffbd,1
65384,65384,0,1,1,ff3cffa2,1
65385,65385,0,1,1,ff1ffedd,1
65386,65386,0,1,1,ff0aff29,1
65387,65387,0,1,1,ffceff1b,1
65388,65388,0,1,1,fffcff34,1
